dataset_key,model_key,topic_proxy,sentiment,ngram_n,phrase,count,rank,group_total_count
all,bertimbau,delivery,neutral,2,haven't received,17,14,8181
all,bertimbau,delivery,neutral,2,didn't like,16,16,8181
all,bertimbau,delivery,neutral,2,perfect condition,16,15,8181
all,bertimbau,delivery,neutral,2,only one,15,17,8181
all,bertimbau,delivery,neutral,2,well packaged,15,18,8181
all,bertimbau,delivery,neutral,2,took while,14,19,8181
all,bertimbau,delivery,neutral,2,well before,14,20,8181
all,bertimbau,delivery,neutral,2,delivered before,13,22,8181
all,bertimbau,delivery,neutral,2,takes long,13,23,8181
all,bertimbau,delivery,neutral,2,would like,13,21,8181
all,bertimbau,delivery,neutral,2,shipping expensive,12,25,8181
all,bertimbau,delivery,neutral,2,time deliver,12,26,8181
all,bertimbau,delivery,neutral,2,within deadline,12,24,8181
all,bertimbau,delivery,neutral,2,good quality,11,28,8181
all,bertimbau,delivery,neutral,2,still haven't,11,29,8181
all,bertimbau,delivery,neutral,2,super fast,11,27,8181
all,bertimbau,delivery,neutral,2,time came,11,30,8181
all,bertimbau,delivery,neutral,2,arrived well,10,37,8181
all,bertimbau,delivery,neutral,2,been delivered,10,32,8181
all,bertimbau,delivery,neutral,2,didn't deliver,10,34,8181
all,bertimbau,delivery,neutral,2,even though,10,35,8181
all,bertimbau,delivery,neutral,2,haven't used,10,36,8181
all,bertimbau,delivery,neutral,2,more than,10,31,8181
all,bertimbau,delivery,neutral,2,time took,10,33,8181
all,bertimbau,delivery,neutral,2,delivered within,9,41,8181
all,bertimbau,delivery,neutral,2,expensive shipping,9,39,8181
all,bertimbau,delivery,neutral,2,recommend store,9,38,8181
all,bertimbau,delivery,neutral,2,used yet,9,40,8181
all,bertimbau,delivery,neutral,2,almost month,8,42,8181
all,bertimbau,delivery,neutral,2,bought two,8,46,8181
all,bertimbau,delivery,neutral,2,could faster,8,49,8181
all,bertimbau,delivery,neutral,2,deadline long,8,50,8181
all,bertimbau,delivery,neutral,2,only received,8,45,8181
all,bertimbau,delivery,neutral,2,shipping cost,8,44,8181
all,bertimbau,delivery,neutral,2,than expected,8,48,8181
all,bertimbau,delivery,neutral,2,time however,8,43,8181
all,bertimbau,delivery,neutral,2,well ahead,8,47,8181
all,bertimbau,delivery,neutral,2,arrived within,7,61,8181
all,bertimbau,delivery,neutral,2,charge shipping,7,59,8181
all,bertimbau,delivery,neutral,2,did come,7,57,8181
all,bertimbau,delivery,neutral,2,don't know,7,63,8181
all,bertimbau,delivery,neutral,2,even before,7,54,8181
all,bertimbau,delivery,neutral,2,good morning,7,64,8181
all,bertimbau,delivery,neutral,2,like because,7,55,8181
all,bertimbau,delivery,neutral,2,only problem,7,62,8181
all,bertimbau,delivery,neutral,2,pay shipping,7,53,8181
all,bertimbau,delivery,neutral,2,received only,7,51,8181
all,bertimbau,delivery,neutral,2,received yet,7,56,8181
all,bertimbau,delivery,neutral,2,shipping pick,7,52,8181
all,bertimbau,delivery,neutral,2,still waiting,7,58,8181
all,bertimbau,delivery,neutral,2,time frame,7,60,8181
all,bertimbau,delivery,neutral,2,within time,7,65,8181
all,bertimbau,delivery,neutral,2,before expected,6,76,8181
all,bertimbau,delivery,neutral,2,correct time,6,83,8181
all,bertimbau,delivery,neutral,2,deadline however,6,78,8181
all,bertimbau,delivery,neutral,2,deliver time,6,74,8181
all,bertimbau,delivery,neutral,2,despite being,6,71,8181
all,bertimbau,delivery,neutral,2,estimated time,6,82,8181
all,bertimbau,delivery,neutral,2,everything fine,6,73,8181
all,bertimbau,delivery,neutral,2,first time,6,72,8181
all,bertimbau,delivery,neutral,2,lannister website,6,67,8181
all,bertimbau,delivery,neutral,2,last day,6,75,8181
all,bertimbau,delivery,neutral,2,only delivered,6,68,8181
all,bertimbau,delivery,neutral,2,other than,6,70,8181
all,bertimbau,delivery,neutral,2,received before,6,80,8181
all,bertimbau,delivery,neutral,2,something desired,6,77,8181
all,bertimbau,delivery,neutral,2,there one,6,81,8181
all,bertimbau,delivery,neutral,2,without any,6,69,8181
all,bertimbau,delivery,neutral,2,would recommend,6,66,8181
all,bertimbau,delivery,neutral,2,yet been,6,79,8181
all,bertimbau,delivery,neutral,2,after deadline,5,84,8181
all,bertimbau,delivery,neutral,2,arrive time,5,101,8181
all,bertimbau,delivery,neutral,2,before estimated,5,120,8181
all,bertimbau,delivery,neutral,2,bought products,5,94,8181
all,bertimbau,delivery,neutral,2,came defect,5,110,8181
all,bertimbau,delivery,neutral,2,came time,5,93,8181
all,bertimbau,delivery,neutral,2,came well,5,116,8181
all,bertimbau,delivery,neutral,2,day deadline,5,98,8181
all,bertimbau,delivery,neutral,2,did arrive,5,111,8181
all,bertimbau,delivery,neutral,2,did deliver,5,115,8181
all,bertimbau,delivery,neutral,2,did receive,5,86,8181
all,bertimbau,delivery,neutral,2,found shipping,5,104,8181
all,bertimbau,delivery,neutral,2,good price,5,105,8181
all,bertimbau,delivery,neutral,2,good store,5,109,8181
all,bertimbau,delivery,neutral,2,hasn't arrived,5,96,8181
all,bertimbau,delivery,neutral,2,having pick,5,119,8181
all,bertimbau,delivery,neutral,2,however there,5,113,8181
all,bertimbau,delivery,neutral,2,lannister stores,5,85,8181
all,bertimbau,delivery,neutral,2,left something,5,107,8181
all,bertimbau,delivery,neutral,2,like know,5,90,8181
all,bertimbau,delivery,neutral,2,longer than,5,88,8181
all,bertimbau,delivery,neutral,2,office pick,5,91,8181
all,bertimbau,delivery,neutral,2,one delivered,5,103,8181
all,bertimbau,delivery,neutral,2,one products,5,100,8181
all,bertimbau,delivery,neutral,2,paying shipping,5,118,8181
all,bertimbau,delivery,neutral,2,products arrived,5,95,8181
all,bertimbau,delivery,neutral,2,products delivered,5,87,8181
all,bertimbau,delivery,neutral,2,stipulated time,5,92,8181
all,bertimbau,delivery,neutral,2,there delay,5,89,8181
all,bertimbau,delivery,neutral,2,thought time,5,112,8181
all,bertimbau,delivery,neutral,2,thought took,5,99,8181
all,bertimbau,delivery,neutral,2,time purchase,5,108,8181
all,bertimbau,delivery,neutral,2,time satisfied,5,106,8181
all,bertimbau,delivery,neutral,2,time well,5,97,8181
all,bertimbau,delivery,neutral,2,took place,5,117,8181
all,bertimbau,delivery,neutral,2,until today,5,102,8181
all,bertimbau,delivery,neutral,2,working days,5,114,8181
all,bertimbau,delivery,neutral,3,pick post office,27,1,7260
all,bertimbau,delivery,neutral,3,took long time,23,2,7260
all,bertimbau,delivery,neutral,3,arrived before deadline,14,3,7260
all,bertimbau,delivery,neutral,3,delivered before deadline,11,4,7260
all,bertimbau,delivery,neutral,3,long time deliver,10,5,7260
all,bertimbau,delivery,neutral,3,haven't used yet,9,7,7260
all,bertimbau,delivery,neutral,3,still haven't received,9,6,7260
all,bertimbau,delivery,neutral,3,takes long time,9,9,7260
all,bertimbau,delivery,neutral,3,well before deadline,9,8,7260
all,bertimbau,delivery,neutral,3,well ahead schedule,8,10,7260
all,bertimbau,delivery,neutral,3,didn't like because,6,11,7260
all,bertimbau,delivery,neutral,3,time took long,6,12,7260
all,bertimbau,delivery,neutral,3,arrived well before,5,20,7260
all,bertimbau,delivery,neutral,3,before estimated time,5,18,7260
all,bertimbau,delivery,neutral,3,left something desired,5,16,7260
all,bertimbau,delivery,neutral,3,paid shipping pick,5,13,7260
all,bertimbau,delivery,neutral,3,post office pick,5,15,7260
all,bertimbau,delivery,neutral,3,problem post office,5,19,7260
all,bertimbau,delivery,neutral,3,shipping pick post,5,17,7260
all,bertimbau,delivery,neutral,3,would like know,5,14,7260
all,bertimbau,delivery,neutral,3,arrived ahead schedule,4,25,7260
all,bertimbau,delivery,neutral,3,arrived well ahead,4,35,7260
all,bertimbau,delivery,neutral,3,before deadline however,4,27,7260
all,bertimbau,delivery,neutral,3,came well packaged,4,30,7260
all,bertimbau,delivery,neutral,3,delivered ahead schedule,4,22,7260
all,bertimbau,delivery,neutral,3,delivered time however,4,21,7260
all,bertimbau,delivery,neutral,3,delivered time took,4,31,7260
all,bertimbau,delivery,neutral,3,found shipping expensive,4,26,7260
all,bertimbau,delivery,neutral,3,having pick post,4,33,7260
all,bertimbau,delivery,neutral,3,last day deadline,4,23,7260
all,bertimbau,delivery,neutral,3,received before deadline,4,29,7260
all,bertimbau,delivery,neutral,3,received only one,4,34,7260
all,bertimbau,delivery,neutral,3,thought took long,4,24,7260
all,bertimbau,delivery,neutral,3,time perfect condition,4,32,7260
all,bertimbau,delivery,neutral,3,time well packaged,4,28,7260
all,bertimbau,delivery,neutral,3,although delivered time,3,61,7260
all,bertimbau,delivery,neutral,3,arrived perfect condition,3,54,7260
all,bertimbau,delivery,neutral,3,arrived time however,3,56,7260
all,bertimbau,delivery,neutral,3,arrived within time,3,68,7260
all,bertimbau,delivery,neutral,3,before expected date,3,72,7260
all,bertimbau,delivery,neutral,3,before stipulated deadline,3,74,7260
all,bertimbau,delivery,neutral,3,delivered after deadline,3,36,7260
all,bertimbau,delivery,neutral,3,delivered time came,3,70,7260
all,bertimbau,delivery,neutral,3,delivered time still,3,44,7260
all,bertimbau,delivery,neutral,3,delivered well before,3,64,7260
all,bertimbau,delivery,neutral,3,despite being within,3,51,7260
all,bertimbau,delivery,neutral,3,didn't deliver house,3,39,7260
all,bertimbau,delivery,neutral,3,earlier than expected,3,45,7260
all,bertimbau,delivery,neutral,3,fault post office,3,46,7260
all,bertimbau,delivery,neutral,3,good delivered time,3,69,7260
all,bertimbau,delivery,neutral,3,haven't received yet,3,60,7260
all,bertimbau,delivery,neutral,3,home pick post,3,40,7260
all,bertimbau,delivery,neutral,3,i'm still waiting,3,52,7260
all,bertimbau,delivery,neutral,3,long time arrive,3,53,7260
all,bertimbau,delivery,neutral,3,more than month,3,37,7260
all,bertimbau,delivery,neutral,3,much longer than,3,55,7260
all,bertimbau,delivery,neutral,3,nothing complain about,3,48,7260
all,bertimbau,delivery,neutral,3,office pick paid,3,62,7260
all,bertimbau,delivery,neutral,3,only one delivered,3,47,7260
all,bertimbau,delivery,neutral,3,only received one,3,42,7260
all,bertimbau,delivery,neutral,3,pick paid shipping,3,63,7260
all,bertimbau,delivery,neutral,3,post office did,3,59,7260
all,bertimbau,delivery,neutral,3,post office does,3,41,7260
all,bertimbau,delivery,neutral,3,still need deliver,3,71,7260
all,bertimbau,delivery,neutral,3,still within deadline,3,58,7260
all,bertimbau,delivery,neutral,3,time everything fine,3,73,7260
all,bertimbau,delivery,neutral,3,took almost month,3,67,7260
all,bertimbau,delivery,neutral,3,took long deliver,3,65,7260
all,bertimbau,delivery,neutral,3,took while arrive,3,49,7260
all,bertimbau,delivery,neutral,3,truck drivers' strike,3,38,7260
all,bertimbau,delivery,neutral,3,well before expected,3,57,7260
all,bertimbau,delivery,neutral,3,within agreed time,3,50,7260
all,bertimbau,delivery,neutral,3,within stated period,3,66,7260
all,bertimbau,delivery,neutral,3,within stipulated time,3,43,7260
all,bertimbau,delivery,neutral,3,arrived last day,2,117,7260
all,bertimbau,delivery,neutral,3,arrived much earlier,2,119,7260
all,bertimbau,delivery,neutral,3,arrived super fast,2,116,7260
all,bertimbau,delivery,neutral,3,because post office,2,87,7260
all,bertimbau,delivery,neutral,3,before deadline bought,2,102,7260
all,bertimbau,delivery,neutral,3,before deadline everything,2,88,7260
all,bertimbau,delivery,neutral,3,before deadline received,2,97,7260
all,bertimbau,delivery,neutral,3,being time took,2,82,7260
all,bertimbau,delivery,neutral,3,condition within stipulated,2,93,7260
all,bertimbau,delivery,neutral,3,delay post office,2,84,7260
all,bertimbau,delivery,neutral,3,deliver i'm waiting,2,77,7260
all,bertimbau,delivery,neutral,3,delivered time without,2,109,7260
all,bertimbau,delivery,neutral,3,despite being time,2,81,7260
all,bertimbau,delivery,neutral,3,did meet expectations,2,76,7260
all,bertimbau,delivery,neutral,3,does deliver time,2,105,7260
all,bertimbau,delivery,neutral,3,don't understand why,2,91,7260
all,bertimbau,delivery,neutral,3,even before expected,2,99,7260
all,bertimbau,delivery,neutral,3,everything fine now,2,89,7260
all,bertimbau,delivery,neutral,3,fast didn't like,2,106,7260
all,bertimbau,delivery,neutral,3,give more stars,2,98,7260
all,bertimbau,delivery,neutral,3,goods arrived time,2,113,7260
all,bertimbau,delivery,neutral,3,hasn't arrived yet,2,95,7260
all,bertimbau,delivery,neutral,3,long time days,2,101,7260
all,bertimbau,delivery,neutral,3,long time delivered,2,103,7260
all,bertimbau,delivery,neutral,3,made before deadline,2,107,7260
all,bertimbau,delivery,neutral,3,much earlier than,2,96,7260
all,bertimbau,delivery,neutral,3,only two delivered,2,92,7260
all,bertimbau,delivery,neutral,3,post office been,2,80,7260
all,bertimbau,delivery,neutral,3,post office didn't,2,100,7260
all,bertimbau,delivery,neutral,3,post office store,2,108,7260
all,bertimbau,delivery,neutral,3,products arrived time,2,94,7260
all,bertimbau,delivery,neutral,3,purchase lannister website,2,75,7260
all,bertimbau,delivery,neutral,3,received excellent condition,2,114,7260
all,bertimbau,delivery,neutral,3,received within deadline,2,104,7260
all,bertimbau,delivery,neutral,3,shipping price high,2,79,7260
all,bertimbau,delivery,neutral,3,shipping should free,2,90,7260
all,bertimbau,delivery,neutral,3,there delay days,2,110,7260
all,bertimbau,delivery,neutral,3,there long delay,2,86,7260
all,bertimbau,delivery,neutral,3,thought little slow,2,85,7260
all,bertimbau,delivery,neutral,3,thought time little,2,111,7260
all,bertimbau,delivery,neutral,3,time little long,2,112,7260
all,bertimbau,delivery,neutral,3,time time long,2,78,7260
all,bertimbau,delivery,neutral,3,took little longer,2,83,7260
all,bertimbau,delivery,neutral,3,waiting because deadline,2,115,7260
all,bertimbau,delivery,neutral,3,working days after,2,118,7260
all,bertimbau,delivery,neutral,3,yet been delivered,2,120,7260
all,bertimbau,delivery,positive,1,time,3518,1,64994
all,bertimbau,delivery,positive,1,before,2772,2,64994
all,bertimbau,delivery,positive,1,arrived,2608,3,64994
all,bertimbau,delivery,positive,1,deadline,2417,4,64994
all,bertimbau,delivery,positive,1,delivered,1994,5,64994
all,bertimbau,delivery,positive,1,fast,1799,6,64994
all,bertimbau,delivery,positive,1,recommend,1722,7,64994
all,bertimbau,delivery,positive,1,good,1625,8,64994
all,bertimbau,delivery,positive,1,well,1520,9,64994
all,bertimbau,delivery,positive,1,great,1280,10,64994
all,bertimbau,delivery,positive,1,ahead,1086,11,64994
all,bertimbau,delivery,positive,1,schedule,1064,12,64994
all,bertimbau,delivery,positive,1,quality,1052,13,64994
all,bertimbau,delivery,positive,1,received,948,14,64994
all,bertimbau,delivery,positive,1,excellent,802,15,64994
all,bertimbau,delivery,positive,1,super,732,16,64994
all,bertimbau,delivery,positive,1,perfect,705,17,64994
all,bertimbau,delivery,positive,1,store,634,18,64994
all,bertimbau,delivery,positive,1,everything,611,19,64994
all,bertimbau,delivery,positive,1,satisfied,582,20,64994
all,bertimbau,delivery,positive,1,expected,568,21,64994
all,bertimbau,delivery,positive,1,loved,545,22,64994
all,bertimbau,delivery,positive,1,came,520,23,64994
all,bertimbau,delivery,positive,1,congratulations,514,24,64994
all,bertimbau,delivery,positive,1,packaged,496,25,64994
all,bertimbau,delivery,positive,1,condition,475,26,64994
all,bertimbau,delivery,positive,1,beautiful,457,27,64994
all,bertimbau,delivery,positive,1,purchase,447,28,64994
all,bertimbau,delivery,positive,1,liked,400,29,64994
all,bertimbau,delivery,positive,1,than,389,30,64994
all,bertimbau,delivery,positive,1,always,357,31,64994
all,bertimbau,delivery,positive,1,buy,352,32,64994
all,bertimbau,delivery,positive,1,much,327,33,64994
all,bertimbau,delivery,positive,1,products,315,34,64994
all,bertimbau,delivery,positive,1,within,313,35,64994
all,bertimbau,delivery,positive,1,right,308,36,64994
all,bertimbau,delivery,positive,1,correct,297,37,64994
all,bertimbau,delivery,positive,1,date,294,38,64994
all,bertimbau,delivery,positive,1,service,289,39,64994
all,bertimbau,delivery,positive,1,lannister,282,40,64994
all,bertimbau,delivery,positive,1,highly,268,41,64994
all,bertimbau,delivery,positive,1,price,259,42,64994
all,bertimbau,delivery,positive,1,really,257,43,64994
all,bertimbau,delivery,positive,1,made,253,44,64994
all,bertimbau,delivery,positive,1,thank,241,45,64994
all,bertimbau,delivery,positive,1,days,236,46,64994
all,bertimbau,delivery,positive,1,bought,233,48,64994
all,bertimbau,delivery,positive,1,shipping,233,47,64994
all,bertimbau,delivery,positive,1,because,231,50,64994
all,bertimbau,delivery,positive,1,only,231,49,64994
all,bertimbau,delivery,positive,1,stipulated,230,51,64994
all,bertimbau,delivery,positive,1,even,222,52,64994
all,bertimbau,delivery,positive,1,earlier,204,53,64994
all,bertimbau,delivery,positive,1,expectations,196,54,64994
all,bertimbau,delivery,positive,1,without,192,55,64994
all,bertimbau,delivery,positive,1,like,191,56,64994
all,bertimbau,delivery,positive,1,what,185,57,64994
all,bertimbau,delivery,positive,1,post,184,58,64994
all,bertimbau,delivery,positive,1,will,180,59,64994
